year,city,sport,discipline,athlete,NOC,gender,event,event_gender,result,id
2008.0,Beijing,Boxing,Boxing,"ZHANG, Xiaoping",CHN,Men,75 - 81kg (light-heavyweight),M,Gold,27928
2008.0,Beijing,Boxing,Boxing,"EGAN, Kenny",IRL,Men,75 - 81kg (light-heavyweight),M,Silver,27929
2008.0,Beijing,Boxing,Boxing,"ACOSTA DUARTE, Osmai",CUB,Men,81 - 91kg (heavyweight),M,Bronze,27930
2008.0,Beijing,Boxing,Boxing,"WILDER, Deontay",USA,Men,81 - 91kg (heavyweight),M,Bronze,27931
2008.0,Beijing,Boxing,Boxing,"CHAKHKIEV, Rakhim",RUS,Men,81 - 91kg (heavyweight),M,Gold,27932
2008.0,Beijing,Boxing,Boxing,"RUSSO, Clemente",ITA,Men,81 - 91kg (heavyweight),M,Silver,27933
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"HALL, Thomas",CAN,Men,C-1 1000m (canoe single),M,Bronze,27934
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"VAJDA, Attila Sandor",HUN,Men,C-1 1000m (canoe single),M,Gold,27935
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"CAL, David",ESP,Men,C-1 1000m (canoe single),M,Silver,27936
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"CHEBAN, Iurii",UKR,Men,C-1 500m (canoe single),M,Bronze,27937
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"OPALEV, Maxim",RUS,Men,C-1 500m (canoe single),M,Gold,27938
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"CAL, David",ESP,Men,C-1 500m (canoe single),M,Silver,27939
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KISS, Tamas",HUN,Men,C-2 1000m (canoe double),M,Bronze,27940
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KOZMANN, Gyorgy",HUN,Men,C-2 1000m (canoe double),M,Bronze,27941
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"BAHDANOVICH, Aliaksandr",BLR,Men,C-2 1000m (canoe double),M,Gold,27942
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"BAHDANOVICH, Andrei",BLR,Men,C-2 1000m (canoe double),M,Gold,27943
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"GILLE, Christian",GER,Men,C-2 1000m (canoe double),M,Silver,27944
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WYLENZEK, Thomasz",GER,Men,C-2 1000m (canoe double),M,Silver,27945
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"GILLE, Christian",GER,Men,C-2 500m (canoe double),M,Bronze,27946
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WYLENZEK, Thomasz",GER,Men,C-2 500m (canoe double),M,Bronze,27947
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"MENG, Guanliang",CHN,Men,C-2 500m (canoe double),M,Gold,27948
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"YANG, Wenjun",CHN,Men,C-2 500m (canoe double),M,Gold,27949
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KOSTOGLOD, Alexander",RUS,Men,C-2 500m (canoe double),M,Silver,27950
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"ULEGIN, Sergey",RUS,Men,C-2 500m (canoe double),M,Silver,27951
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WALLACE, Ken",AUS,Men,K-1 1000m (kayak single),M,Bronze,27952
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"BRABANTS, Tim",GBR,Men,K-1 1000m (kayak single),M,Gold,27953
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"LARSEN, Eirik Veraas",NOR,Men,K-1 1000m (kayak single),M,Silver,27954
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"BRABANTS, Tim",GBR,Men,K-1 500m (kayak single),M,Bronze,27955
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WALLACE, Ken",AUS,Men,K-1 500m (kayak single),M,Gold,27956
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"VAN KOEVERDEN, Adam",CAN,Men,K-1 500m (kayak single),M,Silver,27957
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",GER,Women,K-1 500m (kayak single),W,Bronze,27958
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"OSYPENKO-RADOMSKA, Inna",UKR,Women,K-1 500m (kayak single),W,Gold,27959
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"IDEM, Josefa",ITA,Women,K-1 500m (kayak single),W,Silver,27960
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"FACCHIN, Andrea",ITA,Men,K-2 1000m (kayak double),M,Bronze,27961
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"SCADUTO, Antonio Massimiliano",ITA,Men,K-2 1000m (kayak double),M,Bronze,27962
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"HOLLSTEIN, Martin",GER,Men,K-2 1000m (kayak double),M,Gold,27963
,Beijing,Canoe / Kayak,Canoe / Kayak F,"IHLE, Andreas",GER,Men,K-2 1000m (kayak double),M,Gold,27964
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KNUDSEN, Kim Wraae",DEN,Men,K-2 1000m (kayak double),M,Silver,27965
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"POULSEN, Rene Holten",DEN,Men,K-2 1000m (kayak double),M,Silver,27966
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"MAKHNEU, Vadzim",BLR,Men,K-2 500m (kayak double),M,Bronze,27967
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"PIATRUSHENKA, Raman",BLR,Men,K-2 500m (kayak double),M,Bronze,27968
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"CRAVIOTTO, Saul",ESP,Men,K-2 500m (kayak double),M,Gold,27969
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"PEREZ, Carlos",ESP,Men,K-2 500m (kayak double),M,Gold,27970
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"RAUHE, Ronald",GER,Men,K-2 500m (kayak double),M,Silver,27971
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WIESKOTTER, Tim",GER,Men,K-2 500m (kayak double),M,Silver,27972
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"DELATTRE, Marie",FRA,Women,K-2 500m (kayak double),W,Bronze,27973
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"VIARD, Anne-Laure",FRA,Women,K-2 500m (kayak double),W,Bronze,27974
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"JANIC, Natasa",HUN,Women,K-2 500m (kayak double),W,Gold,27975
,Beijing,Canoe / Kayak,Canoe / Kayak F,"KOVACS, Katalin",HUN,Women,K-2 500m (kayak double),W,Gold,27976
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KONIECZNA, Aneta",POL,Women,K-2 500m (kayak double),W,Silver,27977
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"MIKOLAJCZYK, Beata",POL,Women,K-2 500m (kayak double),W,Silver,27978
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"ALTEPOST, Lutz",GER,Men,K-4 1000m (kayak four),M,Bronze,27979
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"BROCKL, Norman",GER,Men,K-4 1000m (kayak four),M,Bronze,27980
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"ECKBRETT, Torsten",GER,Men,K-4 1000m (kayak four),M,Bronze,27981
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"GOLDSCHMIDT, Bjorn",GER,Men,K-4 1000m (kayak four),M,Bronze,27982
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"ABALMASAU, Aliaksei",BLR,Men,K-4 1000m (kayak four),M,Gold,27983
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"LITVINCHUK, Artur",BLR,Men,K-4 1000m (kayak four),M,Gold,27984
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"MAKHNEU, Vadzim",BLR,Men,K-4 1000m (kayak four),M,Gold,27985
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"PIATRUSHENKA, Raman",BLR,Men,K-4 1000m (kayak four),M,Gold,27986
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"RISZDORFER, Michal",SVK,Men,K-4 1000m (kayak four),M,Silver,27987
,Beijing,Canoe / Kayak,Canoe / Kayak F,"RISZDORFER, Richard",SVK,Men,K-4 1000m (kayak four),M,Silver,27988
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"TARR, Juraj",SVK,Men,K-4 1000m (kayak four),M,Silver,27989
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"VLCEK, Erik",SVK,Men,K-4 1000m (kayak four),M,Silver,27990
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"DAVIS, Hannah",AUS,Women,K-4 500m (kayak four),W,Bronze,27991
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"FOGARTY, Lyndsie",AUS,Women,K-4 500m (kayak four),W,Bronze,27992
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"MEEK, Chantal",AUS,Women,K-4 500m (kayak four),W,Bronze,27993
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"OLDENHOF, Lisa",AUS,Women,K-4 500m (kayak four),W,Bronze,27994
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Fanny",GER,Women,K-4 500m (kayak four),W,Gold,27995
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"REINHARDT, Nicole",GER,Women,K-4 500m (kayak four),W,Gold,27996
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",GER,Women,K-4 500m (kayak four),W,Gold,27997
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"WASSMUTH, Conny",GER,Women,K-4 500m (kayak four),W,Gold,27998
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"JANIC, Natasa",HUN,Women,K-4 500m (kayak four),W,Silver,27999
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KOVACS, Katalin",HUN,Women,K-4 500m (kayak four),W,Silver,28000
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"KOZAK, Danuta",HUN,Women,K-4 500m (kayak four),W,Silver,28001
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak F,"SZABO, Gabriella Timea",HUN,Women,K-4 500m (kayak four),W,Silver,28002
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"BELL, Robin",AUS,Men,C-1 (canoe single),M,Bronze,28003
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"MARTIKAN, Michal",SVK,Men,C-1 (canoe single),M,Gold,28004
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"FLORENCE, David",GBR,Men,C-1 (canoe single),M,Silver,28005
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"KUZNETSOV, Mikhail",RUS,Men,C-2 (canoe double),M,Bronze,28006
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"LARIONOV, Dmitry",RUS,Men,C-2 (canoe double),M,Bronze,28007
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"HOCHSCHORNER, Pavol",SVK,Men,C-2 (canoe double),M,Gold,28008
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"HOCHSCHORNER, Peter",SVK,Men,C-2 (canoe double),M,Gold,28009
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"STEPANEK, Ondrej",CZE,Men,C-2 (canoe double),M,Silver,28010
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"VOLF, Jaroslav",CZE,Men,C-2 (canoe double),M,Silver,28011
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"BOUKPETI, Benjamin",TOG,Men,K-1 (kayak single),M,Bronze,28012
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"GRIMM, Alexander",GER,Men,K-1 (kayak single),M,Gold,28013
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"LEFEVRE, Fabien",FRA,Men,K-1 (kayak single),M,Silver,28014
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"OBLINGER PETERS, Violetta",AUT,Women,K-1 (kayak single),W,Bronze,28015
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"KALISKA, Elena",SVK,Women,K-1 (kayak single),W,Gold,28016
2008.0,Beijing,Canoe / Kayak,Canoe / Kayak S,"LAWRENCE, Jacqueline",AUS,Women,K-1 (kayak single),W,Silver,28017
2008.0,Beijing,Cycling,BMX,"ROBINSON, Donny",USA,Men,Individual,M,Bronze,28018
2008.0,Beijing,Cycling,BMX,"STROMBERGS, Maris",LAT,Men,Individual,M,Gold,28019
2008.0,Beijing,Cycling,BMX,"DAY, Mike",USA,Men,Individual,M,Silver,28020
2008.0,Beijing,Cycling,BMX,"KINTNER, Jill",USA,Women,individual,W,Bronze,28021
2008.0,Beijing,Cycling,BMX,"CHAUSSON, Anne-Caroline",FRA,Women,individual,W,Gold,28022
2008.0,Beijing,Cycling,BMX,"LE CORGUILLE, Laetitia",FRA,Women,individual,W,Silver,28023
2008.0,Beijing,Cycling,Cycling Road,"CANCELLARA, Fabian",SUI,Men,individual road race,M,Bronze,28024
2008.0,Beijing,Cycling,Cycling Road,"SANCHEZ, Samuel",ESP,Men,individual road race,M,Gold,28025
2008.0,Beijing,Cycling,Cycling Road,"GUDERZO, Tatiana",ITA,Women,individual road race,W,Bronze,28026
2008.0,Beijing,Cycling,Cycling Road,"COOKE, Nicole",GBR,Women,individual road race,W,Gold,28027
2008.0,Beijing,Cycling,Cycling Road,"JOHANSSON, Emma",SWE,Women,individual road race,W,Silver,28028
2008.0,Beijing,Cycling,Cycling Road,"LEIPHEIMER, Levi",USA,Men,individual time trial,M,Bronze,28029
2008.0,Beijing,Cycling,Cycling Road,"CANCELLARA, Fabian",SUI,Men,individual time trial,M,Gold,28030
2008.0,Beijing,Cycling,Cycling Road,"LARSSON, Gustav",SWE,Men,individual time trial,M,Silver,28031
2008.0,Beijing,Cycling,Cycling Road,"THURIG, Karin",SUI,Women,individual time trial,W,Bronze,28032
2008.0,Beijing,Cycling,Cycling Road,"ARMSTRONG, Kristin",USA,Women,individual time trial,W,Gold,28033
2008.0,Beijing,Cycling,Cycling Road,"POOLEY, Emma",GBR,Women,individual time trial,W,Silver,28034
2008.0,Beijing,Cycling,Cycling Track,"BURKE, Steven",GBR,Men,Individual Pursuit,M,Bronze,28035
2008.0,Beijing,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Individual Pursuit,M,Gold,28036
2008.0,Beijing,Cycling,Cycling Track,"ROULSTON, Hayden",NZL,Men,Individual Pursuit,M,Silver,28037
2008.0,Beijing,Cycling,Cycling Track,"KALITOVSKA, Lesya",UKR,Women,individual pursuit,W,Bronze,28038
2008.0,Beijing,Cycling,Cycling Track,"ROMERO, Rebecca",GBR,Women,individual pursuit,W,Gold,28039
2008.0,Beijing,Cycling,Cycling Track,"HOUVENAGHEL, Wendy",GBR,Women,individual pursuit,W,Silver,28040
2008.0,Beijing,Cycling,Cycling Track,"NAGAI, Kiyofumi",JPN,Men,Keirin,M,Bronze,28041
2008.0,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Keirin,M,Gold,28042
2008.0,Beijing,Cycling,Cycling Track,"EDGAR, Ross",GBR,Men,Keirin,M,Silver,28043
2008.0,Beijing,Cycling,Cycling Track,"IGNATYEV, Mikhail",RUS,Men,Madison,M,Bronze,28044
2008.0,Beijing,Cycling,Cycling Track,"MARKOV, Alexei",RUS,Men,Madison,M,Bronze,28045
2008.0,Beijing,Cycling,Cycling Track,"CURUCHET, Juan Esteban",ARG,Men,Madison,M,Gold,28046
2008.0,Beijing,Cycling,Cycling Track,"PEREZ, Walter Fernando",ARG,Men,Madison,M,Gold,28047
2008.0,Beijing,Cycling,Cycling Track,"LLANERAS, Joan",ESP,Men,Madison,M,Silver,28048
2008.0,Beijing,Cycling,Cycling Track,"TAULER, Antonio",ESP,Men,Madison,M,Silver,28049
2008.0,Beijing,Cycling,Cycling Track,"NEWTON, Chris",GBR,Men,Points Race,M,Bronze,28050
2008.0,Beijing,Cycling,Cycling Track,"LLANERAS, Joan",ESP,Men,Points Race,M,Gold,28051
2008.0,Beijing,Cycling,Cycling Track,"KLUGE, Roger",GER,Men,Points Race,M,Silver,28052
2008.0,Beijing,Cycling,Cycling Track,"OLABERRIA, Leire",ESP,Women,points race,W,Bronze,28053
2008.0,Beijing,Cycling,Cycling Track,"VOS, Marianne",NED,Women,points race,W,Gold,28054
2008.0,Beijing,Cycling,Cycling Track,"GONZALEZ, Yoanka",CUB,Women,points race,W,Silver,28055
2008.0,Beijing,Cycling,Cycling Track,"GUO, Shuang",CHN,Women,sprint,W,Bronze,28056
2008.0,Beijing,Cycling,Cycling Track,"PENDLETON, Victoria",GBR,Women,sprint,W,Gold,28057
2008.0,Beijing,Cycling,Cycling Track,"MEARES, Anna",AUS,Women,sprint,W,Silver,28058
2008.0,Beijing,Cycling,Cycling Track,"BOURGAIN, Mickael",FRA,Men,Sprint indivual,M,Bronze,28059
2008.0,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Sprint indivual,M,Gold,28060
2008.0,Beijing,Cycling,Cycling Track,"KENNY, Jason",GBR,Men,Sprint indivual,M,Silver,28061
2008.0,Beijing,Cycling,Cycling Track,"BEWLEY, Sam",NZL,Men,Team Pursuit (4000m),M,Bronze,28062
2008.0,Beijing,Cycling,Cycling Track,"ROULSTON, Hayden",NZL,Men,Team Pursuit (4000m),M,Bronze,28063
2008.0,Beijing,Cycling,Cycling Track,"RYAN, Marc",NZL,Men,Team Pursuit (4000m),M,Bronze,28064
2008.0,Beijing,Cycling,Cycling Track,"SERGENT, Jesse",NZL,Men,Team Pursuit (4000m),M,Bronze,28065
2008.0,Beijing,Cycling,Cycling Track,"CLANCY, Ed",GBR,Men,Team Pursuit (4000m),M,Gold,28066
2008.0,Beijing,Cycling,Cycling Track,"MANNING, Paul",GBR,Men,Team Pursuit (4000m),M,Gold,28067
2008.0,Beijing,Cycling,Cycling Track,"THOMAS, Geraint",GBR,Men,Team Pursuit (4000m),M,Gold,28068
2008.0,Beijing,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Team Pursuit (4000m),M,Gold,28069
2008.0,Beijing,Cycling,Cycling Track,"JOERGENSEN, Casper",DEN,Men,Team Pursuit (4000m),M,Silver,28070
2008.0,Beijing,Cycling,Cycling Track,"MADSEN, Jens-Erik",DEN,Men,Team Pursuit (4000m),M,Silver,28071
2008.0,Beijing,Cycling,Cycling Track,"MOERKOEV, Michael",DEN,Men,Team Pursuit (4000m),M,Silver,28072
2008.0,Beijing,Cycling,Cycling Track,"RASMUSSEN, Alex Nicki",DEN,Men,Team Pursuit (4000m),M,Silver,28073
2008.0,Beijing,Cycling,Cycling Track,"ENDERS, Rene",GER,Men,Team Sprint,M,Bronze,28074
2008.0,Beijing,Cycling,Cycling Track,"LEVY, Maximilian",GER,Men,Team Sprint,M,Bronze,28075
2008.0,Beijing,Cycling,Cycling Track,"NIMKE, Stefan",GER,Men,Team Sprint,M,Bronze,28076
2008.0,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Team Sprint,M,Gold,28077
2008.0,Beijing,Cycling,Cycling Track,"KENNY, Jason",GBR,Men,Team Sprint,M,Gold,28078
2008.0,Beijing,Cycling,Cycling Track,"STAFF, Jamie",GBR,Men,Team Sprint,M,Gold,28079
2008.0,Beijing,Cycling,Cycling Track,"BAUGE, Gregory",FRA,Men,Team Sprint,M,Silver,28080
2008.0,Beijing,Cycling,Cycling Track,"SIREAU, Kevin",FRA,Men,Team Sprint,M,Silver,28081
2008.0,Beijing,Cycling,Cycling Track,"TOURNANT, Arnaud",FRA,Men,Team Sprint,M,Silver,28082
2008.0,Beijing,Cycling,Mountain Bike,"SCHURTER, Nino",SUI,Men,cross-country,M,Bronze,28083
2008.0,Beijing,Cycling,Mountain Bike,"ABSALON, Julien",FRA,Men,cross-country,M,Gold,28084
2008.0,Beijing,Cycling,Mountain Bike,"PERAUD, Jean-Christophe",FRA,Men,cross-country,M,Silver,28085
2008.0,Beijing,Cycling,Mountain Bike,"KALENTYEVA, Irina",RUS,Women,cross-country,W,Bronze,28086
2008.0,Beijing,Cycling,Mountain Bike,"SPITZ, Sabine",GER,Women,cross-country,W,Gold,28087
2008.0,Beijing,Cycling,Mountain Bike,"WLOSZCZOWSKA, Maja",POL,Women,cross-country,W,Silver,28088
2008.0,Beijing,Equestrian,Dressage,"KEMMER, Heike",GER,Women,individual,X,Bronze,28089
2008.0,Beijing,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,individual,X,Gold,28090
2008.0,Beijing,Equestrian,Dressage,"WERTH, Isabell",GER,Women,individual,X,Silver,28091
2008.0,Beijing,Equestrian,Dressage,"HELGSTRAND, Andreas",DEN,Men,team,X,Bronze,28092
2008.0,Beijing,Equestrian,Dressage,"MINDERHOUD, Hans Peter",NED,Men,team,X,Silver,28093
2008.0,Beijing,Equestrian,Dressage,"VAN OLST, Anne",DEN,Women,team,X,Bronze,28094
2008.0,Beijing,Equestrian,Dressage,"ZU-SAYN WITTGENSTEIN, Nathalie",DEN,Women,team,X,Bronze,28095
2008.0,Beijing,Equestrian,Dressage,"CAPELLMANN, Nadine",GER,Women,team,X,Gold,28096
2008.0,Beijing,Equestrian,Dressage,"KEMMER, Heike",GER,Women,team,X,Gold,28097
2008.0,Beijing,Equestrian,Dressage,"WERTH, Isabell",GER,Women,team,X,Gold,28098
2008.0,Beijing,Equestrian,Dressage,"SCHELLEKENS-BARTELS, Imke",NED,Women,team,X,Silver,28099
2008.0,Beijing,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,team,X,Silver,28100
2008.0,Beijing,Equestrian,Eventing,"ROMEIKE, Hinrich",GER,Men,individual,X,Gold,28101
2008.0,Beijing,Equestrian,Eventing,"COOK, Kristina",GBR,Women,individual,X,Bronze,28102
2008.0,Beijing,Equestrian,Eventing,"MILES, Gina",USA,Women,individual,X,Silver,28103
2008.0,Beijing,Equestrian,Eventing,"FOX-PITT, William",GBR,Men,team,X,Bronze,28104
2008.0,Beijing,Equestrian,Eventing,"DIBOWSKI, Andreas",GER,Men,team,X,Gold,28105
2008.0,Beijing,Equestrian,Eventing,"OSTHOLT, Frank",GER,Men,team,X,Gold,28106
2008.0,Beijing,Equestrian,Eventing,"ROMEIKE, Hinrich",GER,Men,team,X,Gold,28107
2008.0,Beijing,Equestrian,Eventing,"THOMSEN, Peter",GER,Men,team,X,Gold,28108
2008.0,Beijing,Equestrian,Eventing,"FREDERICKS, Clayton",AUS,Men,team,X,Silver,28109
2008.0,Beijing,Equestrian,Eventing,"ROSE, Shane",AUS,Men,team,X,Silver,28110
2008.0,Beijing,Equestrian,Eventing,"COOK, Kristina",GBR,Women,team,X,Bronze,28111
2008.0,Beijing,Equestrian,Eventing,"DICK, Daisy",GBR,Women,team,X,Bronze,28112
2008.0,Beijing,Equestrian,Eventing,"HUNT, Sharon",GBR,Women,team,X,Bronze,28113
2008.0,Beijing,Equestrian,Eventing,"KING, Mary",GBR,Women,team,X,Bronze,28114
2008.0,Beijing,Equestrian,Eventing,"KLIMKE, Ingrid",GER,Women,team,X,Gold,28115
2008.0,Beijing,Equestrian,Eventing,"FREDERICKS, Lucinda",AUS,Women,team,X,Silver,28116
2008.0,Beijing,Equestrian,Eventing,"JOHNSON, Sonja",AUS,Women,team,X,Silver,28117
2008.0,Beijing,Equestrian,Eventing,"JONES, Megan",AUS,Women,team,X,Silver,28118
2008.0,Beijing,Equestrian,Jumping,"LAMAZE, Eric",CAN,Men,individual,X,Gold,28119
2008.0,Beijing,Equestrian,Jumping,"BENGTSSON, Rolf-Goran",SWE,Men,individual,X,Silver,28120
2008.0,Beijing,Equestrian,Jumping,"MADDEN, Beezie",USA,Women,individual,X,Bronze,28121
2008.0,Beijing,Equestrian,Jumping,"GUERDAT, Steve",SUI,Men,team,X,Bronze,28122
2008.0,Beijing,Equestrian,Jumping,"SCHURTENBERGER, Niklaus",SUI,Men,team,X,Bronze,28123
2008.0,Beijing,Equestrian,Jumping,"SCHWIZER, Pius",SUI,Men,team,X,Bronze,28124
2008.0,Beijing,Equestrian,Jumping,"SIMPSON, Will",USA,Men,team,X,Gold,28125
2008.0,Beijing,Equestrian,Jumping,"WARD, Mclain",USA,Men,team,X,Gold,28126
2008.0,Beijing,Equestrian,Jumping,"CONE, Mac",CAN,Men,team,X,Silver,28127
2008.0,Beijing,Equestrian,Jumping,"LAMAZE, Eric",CAN,Men,team,X,Silver,28128
2008.0,Beijing,Equestrian,Jumping,"MILLAR, Ian",CAN,Men,team,X,Silver,28129
2008.0,Beijing,Equestrian,Jumping,"LIEBHERR, Christina",SUI,Women,team,X,Bronze,28130
2008.0,Beijing,Equestrian,Jumping,"KRAUT, Laura",USA,Women,team,X,Gold,28131
2008.0,Beijing,Equestrian,Jumping,"MADDEN, Beezie",USA,Women,team,X,Gold,28132
2008.0,Beijing,Equestrian,Jumping,"HENSELWOOD, Jill",CAN,Women,team,X,Silver,28133
2008.0,Beijing,Fencing,Fencing,"ABAJO, Jose Luis",ESP,Men,épée individual,M,Bronze,28134
2008.0,Beijing,Fencing,Fencing,"TAGLIARIOL, Matteo",ITA,Men,épée individual,M,Gold,28135
2008.0,Beijing,Fencing,Fencing,"JEANNET, Fabrice",FRA,Men,épée individual,M,Silver,28136
2008.0,Beijing,Fencing,Fencing,"MINCZA-NEBALD, Ildiko",HUN,Women,épée individual,W,Bronze,28137
2008.0,Beijing,Fencing,Fencing,"HEIDEMANN, Britta",GER,Women,épée individual,W,Gold,28138
2008.0,Beijing,Fencing,Fencing,"BRANZA, Ana Maria",ROU,Women,épée individual,W,Silver,28139
2008.0,Beijing,Fencing,Fencing,"CAROZZO, Stefano",ITA,Men,épée team,M,Bronze,28140
2008.0,Beijing,Fencing,Fencing,"CONFALONIERI, Diego",ITA,Men,épée team,M,Bronze,28141
2008.0,Beijing,Fencing,Fencing,"ROTA, Alfredo",ITA,Men,épée team,M,Bronze,28142
2008.0,Beijing,Fencing,Fencing,"TAGLIARIOL, Matteo",ITA,Men,épée team,M,Bronze,28143
2008.0,Beijing,Fencing,Fencing,"JEANNET, Fabrice",FRA,Men,épée team,M,Gold,28144
2008.0,Beijing,Fencing,Fencing,"JEANNET, Jerome",FRA,Men,épée team,M,Gold,28145
2008.0,Beijing,Fencing,Fencing,"ROBEIRI, Ulrich",FRA,Men,épée team,M,Gold,28146
2008.0,Beijing,Fencing,Fencing,"ANDRZEJUK, Robert",POL,Men,épée team,M,Silver,28147
2008.0,Beijing,Fencing,Fencing,"MOTYKA, Tomasz",POL,Men,épée team,M,Silver,28148
2008.0,Beijing,Fencing,Fencing,"WIERCIOCH, Adam",POL,Men,épée team,M,Silver,28149
2008.0,Beijing,Fencing,Fencing,"ZAWROTNIAK, Radoslaw",POL,Men,épée team,M,Silver,28150
2008.0,Beijing,Fencing,Fencing,"SANZO, Salvatore",ITA,Men,foil individual,M,Bronze,28151
2008.0,Beijing,Fencing,Fencing,"KLEIBRINK, Benjamin",GER,Men,foil individual,M,Gold,28152
